wikidata_id,file,author,license,license_url,status
Q1141495,HappyMondays.jpg,Stig Nygaard from England,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1141580,"The Jolly Boys, Cambridge Festivals 2001-2014 (4854000503).jpg",Bryan Ledgard,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1141827,Hikawakiyoshi-shimbashi-march6-2017.jpg,Nesnad,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1141894,Cruachanguitarists.jpg,Cruachankeith,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q114279907,2024-01-01 Réveillon Beira Rio às margens do Rio Amazonas 16 (cropped).jpg,Felix Alencar e Maksuel Martins/GEA,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q114285,Francesco De Gregori.jpg,Iaconianni family,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1142870,Girlschool at Metal Magic 2015 - 19379861854.jpg,Septikphoto,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1143521,"Cult of Luna, Peace and Love 2009.jpg",Calle Eklund/V-wolf,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1143704,Mariya Takeuchi (cropped).jpg,Kamasami Kong,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q1144015,Spiritualized08.jpg,Mathias Nielsen,Public domain,,ok
Q1144846,Currensy.jpg,thecomeupshow,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1145,"Attribué à Joseph Aved, Portrait de Jean-Philippe Rameau (vers 1728) - 001.jpg",Attributed to Joseph Aved / Formerly attributed to Jean-Baptiste-Siméon Chardin,Public domain,,ok
Q1145479,Dissection live1 (cropped).jpg,Shadowgate,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1145652,Fairport 40th.jpg,Brian Marks,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q114651,Foghat on Stage (20710187958).jpg,"Kirt Edblom from Kihei, Hi, United States",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q114654731,Summrs.jpg,Célestin Denis,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1146597,Cutty Ranks 2025 no sunglasses.jpg,comechatwidmi,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q1146675,Insomnium John Smith 2019 (5).jpg,WanderingTrad,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1146899,Deutsch Nepal Nocturnal Culture Night 10 2015 01.jpg,S. Bollmann,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1147061,MrBungle99.JPG,The original uploader was Mr Bungle at English Wikipedia.,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q1150056,YMCK live.jpg,aon,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q115098502,Babyface Ray 2022.png,SUPPARAY,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q115099788,Bandmanrill.png,Talk of the Town,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q1151,Berlioz Petit BNF Gallica-crop.jpg,Pierre Petit,Public domain,,ok
Q1153310,"Gary Clark, Jr. 2013.jpg",Alize Tran,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1153351,"Bun B's show @ The Loft, Atlanta5.jpg","Dom Brady from Atlanta, Georgia, United States",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1154047,DJ Craze.jpg,Alkivar,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,ok
Q1154114,"DJ Hype, Matrix, and Futurebound at Egg.jpg",Adam J Roberts,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1154136,Thejazzyjeff.jpg,"Neil Rickards from Cambridge, England",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1154159,DJ Krush.jpg,Jhayne,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1154190,"Tatsuro Yamashita, 2005 (forward crop).jpg",Kamasami Kong,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1154202,DJ Mehdi.jpg,GrechPhoto / Michael Grech,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1154211,Djpatife df.jpg,Olimor,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1154222,Dj-pierre-cropped.jpg,TheArches,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1154246,Dj-quik-2015.jpg,Judchuks,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1156998,"Devourment in SPb, 2016 (2).jpg",Pilot Dave,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q115750132,Dvrst в 2022 году.jpg,Валерий Зайцев (фото получено путём автосъёмки с использованием таймера),CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q115769267,Icewear Vezzo detroit mi.jpg,Cdm508313,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1158232,Damas gratis 003.jpg,Original uploader was TIP-XL,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1158503,Frontalot.jpg,Crapbot3000 at English Wikipedia,Public domain,,ok
Q115920342,Jane Remover April 2025 2 (cropped).png,Angel,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q1161663,Stray Cats.jpg,Masao Nakagami,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q11617,Aaliyah-02.jpg,mika-photography.com,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1161999,Danielodonnellindublin2.jpg,IrelandHall,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1163207,The Zombies.jpg,Peter Grad,CC BY-SA 1.0,https://creativecommons.org/licenses/by-sa/1.0,ok
Q11647,NIN Munich 2007.jpg,"Luca De Santis from Orzignano (PI), Italy (Author's website)",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1164771,Danny Tenaglia cropped.jpg,Kevin3141 (https://www.flickr.com/people/kevint3141),CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q11649,Nirvana around 1992.jpg,P.B. Rage from USA,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1165645,"Lisa Lisa, American singer.jpg",Kenneth C. Zirkel,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1165655,Throbbing Gristle-New York.jpg,Seth Tisue,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1168617,Numb band 1987.jpg,Stubbsonic,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q11689555,Los Manolos 3.jpg,Ajuntament de Sabadell,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q116936,The dB's in 2012-Philadelphia.jpg,Chris Sikich,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q117139,Wiz Khalifa 2023.jpg,Rickmunroe01,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q117242724,PESO PLUMA - 2024.09.24 (3).jpg,Villa Records México,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q1173180,Dave Douglas (trumpet).jpg,"Siebe van Ineveld Rotterdam, The Netherlands",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1173181,Dave Dudley.png,Mercury Records,Public domain,,ok
Q1173262,Dave Koz in Concert (42490844815).jpg,slgckgc,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1174604,David-Grisman.jpg,,,,no credit
Q117522,Groove Armada at Chi Dubai.JPG,Hamish2k,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q117684,The Exploited onstage 2014.jpg,Gaudencio Garcinuño,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1178,Maurice Ravel 1925.jpg,"Unknown authorUnknown author The image holder, the Bibliothèque nationale de France has not identified a photographer. (",Public domain,,ok
Q117970,Grimes Governors Ball 2014 03 (cropped).png,Jordan Uhl,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1179823,De Dannan (4353948644).jpg,"Candy Schwartz from Boston, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1180841,NLN M1 Dead Prez.jpg,Thomas Good,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q118116,Dexter Gordon2.jpg,Albert Kok at English Wikipedia Note User since renamed their en:Wikipedia account to User:Albert_Kok~enwiki,Public domain,,ok
Q1181285,Death In June (15322996113).jpg,Allan Wan,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q118220059,Kankan mugshot.jpg,TPD,Public domain,,ok
Q1184300,Martin Smith.jpg,"Tim Lings from Romford, England",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1184543,Delmore Blue checks border color pic.jpg,Deborah Delmore,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q118466501,Fuerza Regida - Capital One Arena - Washington D.C..jpeg,Floppykart,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1184884,Mariachi Vargas Simbolo.png,Iván Lenovy,CC BY-SA 2.5 mx,https://creativecommons.org/licenses/by-sa/2.5/mx/deed.en,ok
Q11855726,Dallapeorkesteri2.jpg,Unknown author,Public domain,,ok
Q1186459,Demon Hunter Band Lineup Collage.jpg,"Jax 0677 (Judge, Scott, Clark, and Dunn photos) &amp; jack on Vimeo (Watts photo)",CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q1186767,DEN HARROW (8389639284).jpg,giorgioerriquez,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1188776,Pyotr Leshchenko.jpg,,,,no credit
Q11889,Die sterne.jpg,Zeitfixierer (Flickr User),CC BY-SA 2.0 de,https://creativecommons.org/licenses/by-sa/2.0/de/deed.en,ok
Q1188945,DennisAlcapone3.JPG,Ton1~commonswiki,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q11890,RaR 2013 Tocotronic 01.jpg,Alice Wiegand,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q11894,BlumfeldVerboteneFrüchte.jpg,Maria Sibylla Merian,Public domain,,ok
Q11895,GNR London Stadium 2017 3 (cropped).jpg,Raph_PH,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1189731,Yao Lee.jpg,,,,no credit
Q11897643,Times New Viking (2008).jpg,Rhinowing (talk),Public domain,,ok
Q11898,EN 2000-05-19 Karlsruhe 1.jpg,No machine-readable author provided. Alex Ex assumed (based on copyright claims).,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q119015,Jorge Ben Jor at Live Earth.jpg,Luan Torreira,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q119069,Vicente Fernández - Pepsi Center - 06.11.11.jpg,"Julio Enriquez from Denver,CO, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1191761,Spacemen 3.jpg,Greg Neate,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1192,Jean-Baptiste Lully.jpeg,Ducarme,Public domain,,ok
Q1192339,Ewan MacColl 1981-1982 (cropped).jpg,Seattle Folklore Society,Public domain,,ok
Q119265,RosettaBandRichmondVa.jpg,Jamesmafyew,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q1193049,TeiTowaJI1.jpg,Joi,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q119590,Aquarium TA 2008.JPG,Levg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1196229,Der Plan.jpg,Dirk Haun,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1197212,Kyōko Koizumi International Drama Festival in Tokyo 2013 1.jpg,総務省,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,ok
Q11975,Britney Spears-FFT-Toronto (cropped).jpg,Jen from USA.,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1198118,Despised icon.jpg,Abbi london,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q11998,KylieMinogue-byPhilipRomano (cropped).jpg,PhilipRomanoPhoto,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,ok
Q1200853,Despers 2016 Panorama.jpg,Sandi claus,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1201007,Hurricanec.jpg,Lerikal at en.wikipedia Later version(s) were uploaded by Andrewlp1991 at en.wikipedia.,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q1201400,Smile.dk on Sakura-Con 2009.jpg,Heath_Bar,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q12018456,Greenhorns music band in Pisek in 2011 (1).JPG,Chmee2,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q12020101,Hop Trop (2).jpg,Palickap,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q120204,Aaron Funk.jpg,Chunkipsy,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q1202626,Pizzicato Five logo.svg,™ Pizzicato Five,Public domain,,ok
Q1205935,Dave Rodgers.jpg,Soppakanuuna,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1206752,Deviated Instinct 1.jpg,jan_anek,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1206920,"Devin the Dude in Pearland, TX July 2010 001.jpg",Zach Garner &lt;zachgarner at gmail dot com&gt;,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1207860,ZhouXun6.jpg,Unknown author,Public domain,,ok
Q1208011,Diablo Swing Orchestra at Global East Rock Festival 2010 (1).jpg,Fevermind,Public domain,,ok
Q1209703,HymanDick2005.jpg,JQRalph,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q121077,Pandit Bhimsen Joshi (cropped).jpg,Bhaskar Bhatt Joshi,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q121122,Kumar Gandharva 2014 stampsheet of India cr.jpg,"India Post, Government of India",GODL-India,https://data.gov.in/sites/default/files/Gazette_Notification_OGDL.pdf,ok
Q1213111,Die Goldenen Zitronen (Haldern Pop 2013) IMGP3643 smial wp.jpg,Smial (talk),FAL,http://artlibre.org/licence/lal/en,ok
Q121507,AliciaKeys-byPhilipRomano2.jpg,PhilipRomanoPhoto,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,ok
Q121655,Carmen Miranda 1941.JPG,New York Sunday News,Public domain,,ok
Q1217509,"Rock en Seine 2007, New Young Pony Club.jpg","Bertrand from Paris, France",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q122003,Julio Iglesias09.jpg,Alejandro Vilar,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q122020,Hilary Duff (35661671285) (cropped) (3).jpg,Greg2600,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1225,Bruce Springsteen 2025.jpg,Raph_PH,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,ok
Q1226925,Dion and The Belmonts 1960.jpg,Charlton Publications,Public domain,,ok
Q122731572,Xaviersobased performing live.jpg,Ninecalling,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1228233,Elton Britt 1950.JPG,"Jolly Joyce Agency-management/photographer-James J. Kriegsmann, New York.",Public domain,,ok
Q1228418,"Discharge, Rockeklubben i Porsgrunn 2024 (53717139675).jpg","Birgit Fostervold from Arendal, Norge",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1228447,"Disco D at Burning Man Decompression, 2002.jpg",chadn Edited by czar,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q123025,Level42 indigoO2 2009 02.jpg,natz (talk),CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q1233734,Dock Boggs (8550790067).jpg,Virginia State Parks staff,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q12339779,TRIO-MIO Peter-Rosendal Kristine-Heebøll Jens-Ulvsand 2020 SH.jpg,Hreinn Gudlaugsson,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1234527,"Doe Maar in Donkey Shot, Heemskerk 1982 - 26.jpg",Fotopersbureau De Boer,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,ok
Q123738761,Azteca logo.png,TV Azteca,Public domain,,ok
Q1238247,Mohamdreza Shajarian 1.jpg,عکاس: حامد ملک‌پور hamed malekpor,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,ok
Q123829,George Gershwin 1937.jpg,Carl Van Vechten,Public domain,,ok
Q1239171,Don Gibson.png,Hickory Records / Acuff Rose,Public domain,,ok
Q1239214,PostalService color300dpi by Brian Tamborello.jpg,Brian Tamborello,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,ok
Q1240650,RyanAdams06.jpg,6tee-zeven,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q124147,ScorpionsLiveInKavarna2009.jpg,Stolz,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1241507,The Flamingos 1959.jpg,"Nu-Cards,New York",Public domain,,ok
Q124179,Kiss original lineup (1976).jpg,Casablanca Records,Public domain,,ok
Q1242553,Lonnie Liston Smith Glastonbury 2009-1.jpg,Cavie78,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1243718,QOTSA 2007.jpg,"Fabio Venni from London, UK",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q124408930,Veeze Detroit (2023).jpg,Abcicero,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1246237,MadGibbs2014 (cropped).jpg,Carl Pocket,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q12482403,Elly Kasim 2023 stamp of Indonesia.jpg,Post of Indonesia,Public domain,,ok
Q125121,Aretha Franklin 1968.jpg,Atlantic Records (Life time: Published before 1978 without a copyright notice),Public domain,,ok
Q1251780,Dougkershaw.jpg,David Simpson (cajunzydecophotos),CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1253645,"Todd Terry, 2012.png",TheRSSShow,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q1253897,"2009-03-26 Dr Feelgood, Spirit of 66, Verviers, Belgium IMG 7730.jpg",Eckhard Henkel,CC BY-SA 3.0 de,https://creativecommons.org/licenses/by-sa/3.0/de/deed.en,ok
Q125510148,Rio da Yung OG on the Million Dollaz Worth of Game podcast in 2025.png,Million Dollaz Worth of Game,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q125603,Clash 21051980 12 800.jpg,Helge Øverås,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1256138,Matmos.jpg,basic_sounds,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1258044,Tito Paris 2 (cropped).jpg,Ministério da Cultura,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q125989634,Cash Cobain.jpg,HOTSPOTATL,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q12605726,Ahn Sook-sun.jpg,Korea.net / Korean Culture and Information Service (Jeon Han),CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1261136,Drudkh logo.jpg,Drudkh,Public domain,,ok
Q12611433,Lee Mi-Ja.jpg,여니수니,CC BY 2.0 kr,https://creativecommons.org/licenses/by/2.0/kr/deed.en,ok
Q126128,Doves 2009.jpg,Bradii,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1263874,The Tossers Live.jpg,Mygoditsboring,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1264108,Jex Thoth - Tuska 2011 - 03.JPG,Cecil,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q126415337,Dj Shimza with Black Coffee Dj.jpg,Andy Vuyo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q12674983,Sarah Anderson.jpg,Zooh,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1268,"Chopin, by Wodzinska.JPG",Maria Wodzińska,Public domain,,ok
Q126826,Aerosmith B.jpg,Photographer's Mate 2nd Class Rob Rubio,Public domain,,ok
Q126852,America - TopPop 1972 8.png,AVRO,CC BY-SA 3.0 nl,https://creativecommons.org/licenses/by-sa/3.0/nl/deed.en,ok
Q126953,Govt. Mule - Peaches Records.jpg,Carl Lender,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1269638,Dälek @ Leoncavallo.jpg,sargassi / cg v,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q127330,Zappa.jpg,Mark Estabrook,Attribution,,ok
Q127362,Chief Keef 2019 performance.jpg,glenjamn3,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q1273740,Reverend Horton Heat.JPG,Gripweed,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,ok
Q1275017,Marcelo D2.jpg,As fotos da Virada!,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,ok
Q1276,Leonard Cohen concert of the 2008 tour.jpg,Rama,CC BY-SA 2.0 fr,https://creativecommons.org/licenses/by-sa/2.0/fr/deed.en,ok
Q127643,Estrellita Castro.JPG,Unknown author,Public domain,,ok
Q1276886,Eaglesofdeathmetal.jpg,F13nd at English Wikipedia,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,ok
Q1277459,David Arden (left) with Earle Brown in recording session in 1995.jpg,Johngosselin,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1277592,Earth & Fire.png,AVRO,CC BY-SA 3.0 nl,https://creativecommons.org/licenses/by-sa/3.0/nl/deed.en,ok
Q1279889,Luc Ferrari Composer of France.jpg,Bmf0217,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1279891,Ebi Live In Montreal 03.jpg,Arad Mojtahedi,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,ok
Q128010,Fear Factory - Elbriot 2016 02 (cropped).jpg,Frank Schwichtenberg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1282674,20090425 17 Eddie and the Hot Rods at Blank Club.jpg,"Miles Gehm Camera location37° 20′ 01.8″ N, 121° 53′ 35.4″ W View this and other nearby images on: OpenStreetMap 37.33383",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1282931,Eddie Palmieri mit Bassist Luques Curtis (cropped) (2).jpg,Jens Vajen,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,ok
Q1282956,Eddie Rabbitt & Crystal Gayle 1981-11-13 ticket.jpg,H. Michael Karshis,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,ok
Q1283083,Eddy Herrera1.jpg,Alex Cancino,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,ok
Q1284551,KayKeyserStageDoorCanteen.jpg,Film screenshot,Public domain,,ok
Q1285105,Mile Kitic from BISO0675.jpg,Biser Todorov,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,ok
Q128532,Al Jolson - publicity.JPG,Film studio,Public domain,,ok
