wikidata_id,name,kind,start,country,genres,photo_file,photo_author,photo_license,photo_license_url
Q109053,Art Tatum,person,1926,United States,Q181897,"Art Tatum, Vogue Room 1948 (Gottlieb).jpg",William P. Gottlieb,Public domain,
Q109063,Jimmy Cliff,person,1962,Jamaica,Q9794|Q1277532,Jimmy Cliff - Festival du Bout du Monde 2012 - 022 (cropped).jpg,Thesupermat,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q109106572,Focalistic,person,2016,South Africa,Q85741139,Focalistic (2020).png,Michael's World,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q1092132,The Heptones,group,1965,Jamaica,Q573484,,,,
Q1092459,Cinema Strange,group,1994,United States,Q1164252,Drop Dead 031.jpg,The original uploader was Adrift* at English Wikipedia.,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5
Q109296810,Dubdogz,group,,Brazil,Q85748774,,,,
Q109312907,Solstice,person,1994,Spain,Q5834708,Solstice Medusa 2019.jpg,Cclgnd,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q109406884,Uncle Waffles,person,2000,Eswatini,Q85741139,Uncle Waffles 01.jpg,Musiclaborotry,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q109451283,Paul Johnson,person,,United States,Q2748817,,,,
Q1094740,Clair Obscur,group,,France,Q2343562,,,,
Q1095015,Clan of Xymox,group,1981,Netherlands,Q3840596,2014-07-26 Clan of Xymox (Amphi festival 2014) 009.JPG,Atamari,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q109522010,Los de Las Condes,group,1964,Chile,Q6040713,,,,
Q1095358,Clarence Ashley,person,1928,United States,Q108616106,ClarenceAshley.png,Johnson Brown,Public domain,
Q1095432,"Clarence ""Gatemouth"" Brown",person,1947,United States,Q98528142,"Clarence "" Gatemouth "" Brown.jpg","Kingkongphoto &amp; www.celebrity-photos.com from Laurel Maryland, USA",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q1095520,Pinetop Smith,person,1904,United States,Q212952,,,,
Q109569656,Junior H,person,2000,Mexico,Q108665706,"Junior H @ El Domo Care - Monterrey, 2022.png",SessionLive,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q109584832,Kay Flock,person,2020,United States,Q110643230|Q126281100,Kay Flock in 2021.png,Talk of the Town,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q109599010,Night Tempo,person,1986,South Korea,Q80725127,,,,
Q109612,Thelonious Monk,person,1944,United States,Q8341|Q105513,"Thelonious Monk, Minton's Playhouse, New York, N.Y., ca. Sept. 1947 (William P. Gottlieb 06191).jpg",William P. Gottlieb / Adam Cuerden,Public domain,
Q109678068,The Rita,person,,,Q39046859,,,,
Q109871,Anthrax,group,1981,United States,Q483352,Anthrax Rockavaria 2016 (12 von 12).jpg,pitpony.photography,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q109981068,Young Stunna,person,1997,South Africa,Q85741139,,,,
Q110128013,Macross 82-99,person,2013,,Q80725127,Macross pinchando en Atomic Pixel Party en BCN.jpg,Carlos LR LR,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q1101377,Clifton Chenier,person,1954,United States,Q245296,Clifton Chenier 1977 32.jpg,Lionel Decoster,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q1102092,Clock DVA,group,1978,England,Q487965,Clockdvamoscow.jpg,Timothy Misir,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q11036,The Rolling Stones,group,1962,United Kingdom,Q11399|Q56351111|Q4971442,Rolling Stones bow post-show 22 May 2018 in London (41437870275).jpg,Raph_PH,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q110388398,Wegz,person,1998,Egypt,Q115063525,Wegz 2023.jpg,Benchmark ksa,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q110477,Cannonball Adderley,person,1955,United States,Q181010|Q1615483,Cannonball Adderley press photo 1966.jpg,Unknown photographer,Public domain,
Q1105391,CocoRosie,group,2003,United States,Q2404568,CocoRosie-Casady sisters-cropped.jpg,CocoRosie_-Casady_sisters.jpg: odreiuqzide,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q1107195,Coil,group,1982,United Kingdom,Q756956|Q487965|Q936942,Coil band Portraited.png,Danial Ahmadi Manqutai,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q110808631,Underground Resistance,group,1989,United States,Q526463,,,,
Q110826804,MALO,person,1996,France,Q185162|Q109048162,,,,
Q11103061,Hideki Tōgi,person,1996,Japan,Q718540,,,,
Q111050304,Nathan Coles,person,1970,United Kingdom,Q598593,,,,
Q111058603,Sinden,person,,United Kingdom,Q2365784,,,,
Q111060278,Instra:mental,group,,,Q106404300|Q135553474,,,,
Q111071555,Mumdance,person,,United Kingdom,Q106654239,,,,
Q111083794,Loski,person,2012,United Kingdom,Q65943851,,,,
Q111087,Ofra Haza,person,1969,Israel,Q2738544,Ofra Haza 1987.jpg,Shaul Rachamim,CC BY 4.0,https://creativecommons.org/licenses/by/4.0
Q111174445,Los Carrangueros de Ráquira,group,,Colombia,Q5753407,,,,
Q1111834,Colosseum,group,1968,United Kingdom,Q944465,Colosseum2010.jpg,Lea-B,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q1111988,Colt Ford,person,2008,United States,Q2706919,Colt Ford Live @ Outlawz Ardmore Ok. 3 20 10.JPG,Dj virt,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q1113168,Esoteric,group,1992,United Kingdom,Q2738113,Esoteric - Brutal Assault.jpg,Dominik Matus,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q111337,Korpiklaani,group,1993,Finland,Q484179,Korpiklaani - Rakuunarock 2013.jpg,Tuomas Vitikainen,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q111337749,Mach-Hommy,person,,United States,Q109303336,,,,
Q1113984,Comeback Kid,group,2001,Canada,Q542703,Comeback Kid – Reload Festival 2016 04.jpg,Frank Schwichtenberg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q1114144,The Penguins,group,1953,United States,Q546359,,,,
Q111472061,Midwxst,person,2003,United States,Q107515261,Midwxst 11 12 22.png,Ryannwiki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q1115087,Commander Cody and His Lost Planet Airmen,group,1967,United States,Q4490991,Commander Cody & His Lost Planet Airmen.jpg,David Gans,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q111594339,Dengue Dengue Dengue!,group,2010,Peru,Q1143744,MX DD DENGUE DENGUE DENGUE - 51960980158.jpg,Secretaría de Cultura CDMX,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q111628978,Ericdoa,person,2019,United States,Q107515261,"Ericdoa performing in Philadelphia, PA in November 2022.jpg",Ryannwiki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q111633626,Cat System Corp.,person,2013,Kingdom of the Netherlands,Q80725067,,,,
Q1116390,Incantation,group,1989,United States,Q65943557,Incantation Party.San Metal Open Air 2019 02.jpg,S. Bollmann,Attribution,
Q11167386,Nameless,person,1999,Kenya,Q4943457,,,,
Q111703543,Innellea,person,,,Q110185782,,,,
Q111750814,Puseletso Seema,person,,,Q5433431,,,,
Q11182116,Boukman Eksperyans,group,1978,Haiti,Q7295057,"Theodore Lolo Beabrun, Lead Singer.JPG",Vkpascal,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q11190781,Babymetal,group,2010,Japan,Q16096634,"Babymetal performing at Ancienne Belgique December 4, 2023.jpg",DragonFury,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q11194338,Caravan,person,2004,Japan,Q6665252|Q727803,,,,
Q11201367,GOING STEADY,group,1996,,Q11661531,,,,
Q1120684,Supergrass,group,1993,United Kingdom,Q189045,Supergrass in Madrid.jpg,Alberto Racatumba from Spain / España,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q1120697,Weather Report,group,1970,United States,Q105527,Weather Report 19810611 shinjuku fn23.jpg,Jun Tendo,Public domain,
Q1121411,Kruder & Dorfmeister,group,1993,Austria,Q757143|Q251192,,,,
Q112181418,Hamo Bika,person,2014,Egypt,Q25230739,,,,
Q112208160,B-Lovee,person,2015,United States,Q110643230,B-Lovee.jpg,Talk of the Town,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q1122398,Naglfar,group,1992,Sweden,Q2997058,Naglfar Party.San Metal Open Air 2019 13.jpg,S. Bollmann,Attribution,
Q112269673,Elias Dia Kimuezo,person,1936,Angola,Q1470503,,,,
Q1123016,Mortification,group,1987,Australia,Q822914,,,,
Q1123938,The Dresden Dolls,group,2000,United States,Q1166158,Dresden Dolls3.jpg,Kyle Cassidy (identity confirmed),CC BY 2.5,https://creativecommons.org/licenses/by/2.5
Q112490531,Robert Natus,person,1981,,Q307054,,,,
Q112538672,Dele Abiodun,person,,,Q1715700,,,,
Q1126131,Kronos Quartet,group,1973,United States,Q11487510,Kronos Quartet with Paul Wiancko.jpg,Musical Instrument Museum,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q1126287,Mott the Hoople,group,1969,United Kingdom,Q76092,Mott the Hoople.jpg,Wonker,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q1126301,The Jesus and Mary Chain,group,1983,United Kingdom,Q2545135,Jesus and Mary Chain 2007.jpg,"Liane Chan from Buena Park, United States",CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q1126314,Orphaned Land,group,1991,Israel,Q484179,Orphaned Land 1.jpg,Leonard Tulipan,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q112659660,Heroin in Tahiti,group,,Italy,Q16254929,,,,
Q112702265,Eslabón Armado,group,2017,United States,Q101440473,"Eslabon Armado - interview with Tony Dandrades, 2023.png",Tony Dandrades,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q1127431,Green River,group,1984,United States,Q11365,Green River (1980s Sub Pop promo photo).jpg,Photograph by Charles Peterson. Distributed by Sub Pop.,Public domain,
Q11278859,Tomas Marin,person,1966,Spain,Q848852,,,,
Q112861798,Asake,person,2018,Nigeria,Q116745991,Asake performing in a Toronto concert (2024) (cropped).png,Mensah Memories,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q112939308,Loaded Lux,person,1983,United States,Q12302979,,,,
Q11299332,Chris Dench,person,1953,,Q3736603,,,,
Q1130581,KC and the Sunshine Band,group,1973,United States,Q58339,KC & The Sunshine Band2.jpg,BradP,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q1130624,Gang of Four,group,1977,United Kingdom,Q598929|Q1643549,Gang of Four in Chicago.jpg,Robman94,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q1131337,While Heaven Wept,group,1989,United States,Q5834708,,,,
Q1131682,Banda Calypso,group,1999,Brazil,Q8251828,Calypsojoelmaechimbinha.jpg,Murilodias10,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q1131818,Royal Crown Revue,group,1989,United States,Q447962,Royal Crown Revue.jpg,Robman94,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q1132434,The Searchers,group,1959,United Kingdom,Q546264|Q2344635,Searches 1964.jpg,Unknown author,Public domain,
Q1132613,Meat Puppets,group,1980,United States,Q2268922,MeatPuppetsHi-ToneMemphis.jpg,Ian Goodell. Original uploader was Igoodell at en.wikipedia,Public domain,
Q1132765,Mazzy Star,group,1989,United States,Q592330,Mazzy Star.jpg,Paul Hudson from United Kingdom,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q11328522,The Birds,group,,Japan,Q2607836|Q98528293,,,,
Q1133218,Mael Mórdha,group,1998,Ireland,Q2525544,Mael Mordha Cernunnos Pagan Fest 2008 03.jpg,Vassil,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q1133406,DevilDriver,group,2002,United States,Q241662,DevilDriver Paard van Troje 3.JPG,Steven Lek,Public domain,
Q1133807,Sly and the Family Stone,group,1967,United States,Q835891|Q105334717|Q2743435|Q164444,Sly and the Family Stone (1968 publicity photo).jpg,"Distributed by Epic Records, Daedalus Management, and William Morris Agency, Inc. Photographer uncredited and unknown.",Public domain,
Q1134411,Shpongle,group,1996,United Kingdom,Q622871|Q749475,Simon Posford.jpg,AKX_,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q1134615,Violent Femmes,group,1980,United States,Q1425661,Violent Femmes 8221.jpg,GothEric,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q113510276,Destroy Lonely,person,2015,United States,Q111133884,"Destroy Lonely, Clout Festival 2024 06 (cropped).jpg",Wojciech Pędzich,CC BY 4.0,https://creativecommons.org/licenses/by/4.0
Q1135315,Survivor,group,1978,United States,Q16527140,Survivor sweden.jpg,Staffan Vilcans,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q1135386,Corrupted,group,1994,Japan,Q1433387,,,,
Q1135391,Corrosion of Conformity,group,1982,United States,Q932977|Q56353998,Hellfest2018CorrosionOfConformity 01.jpg,Selbymay,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q1135620,Wire,group,1976,United Kingdom,Q3071|Q598929|Q659599,Wire sept 2013.jpg,Fergus Kelly,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q113635146,osquinn,person,2004,United States,Q107515261,,,,
Q1137045,Count Raven,group,1989,Sweden,Q108979517,Count Raven live @ Wacken 2005 I (cropped).jpg,David Tyler,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q1137218,The Country Gentlemen,group,1957,United States,Q213714|Q3307225,,,,
Q11373892,Tomoko Aran,person,1977,Japan,Q11307326,,,,
Q1137427,Happy End,group,1969,Japan,Q1055871,,,,
Q11379993,Takio Itō,person,1950,Japan,Q901610,,,,
Q1138029,Coven,group,1969,United States,Q55296418,Coven Roadburn 2017.jpg,"deepskyobject from Saint Petersburg, Russia",CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q1138865,Cranes,group,1986,United Kingdom,Q284543,Cranes hd.JPG,©noisytoy.net,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q1138974,Whitechapel,group,2006,United States,Q475221,Whitechapel (c)abbilondon.jpg,Abbi london,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q113950871,Humanity’s Last Breath,group,,Sweden,Q133601921,Humanity's Last Breath @ Complexity Fest 03.jpg,Grywnn,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q1139517,Gong Qiuxia,person,1918,People's Republic of China,Q7496127|Q1499262,Qiuxia gong 1947.jpg,Unknown author,Public domain,
Q1140278,Quilapayún,group,1965,Chile,Q1151259|Q3879286,Quilapayún (cropped).jpg,Ministerio Secretaría General de Gobierno,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q114050700,Ken Carson,person,2015,United States,Q111133884,Ken Carson live on Chaos Tour at Milwaukee 2024 (cropped).jpg,dylanisswagger,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q1140657,Cro-Mags,group,1981,United States,Q10922,Cro-Mags - Reload Festival 2024 10.jpg,Frank Schwichtenberg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q1140997,Crookers,group,2003,Italy,Q2365784,Crookers 2008.jpg,bine bardi,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q1141268,Crossfaith,group,2006,Japan,Q2084353,13-04-27 Groezrock Crossfaith Kenta Koie 03.jpg,Achim Raschka (talk),CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q11413264,Hiroshi Yoshimura,person,1972,Empire of Japan,Q193207|Q112159506,,,,
Q1141454,The Dave Clark Five,group,1957,United Kingdom,Q546264,Dave Clark Five 1964.JPG,MGM,Public domain,
Q1141495,Happy Mondays,group,1980,United Kingdom,Q4841596|Q2187392,HappyMondays.jpg,Stig Nygaard from England,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q1141580,The Jolly Boys,group,1955,Jamaica,Q1262697,"The Jolly Boys, Cambridge Festivals 2001-2014 (4854000503).jpg",Bryan Ledgard,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q1141827,Kiyoshi Hikawa,person,2000,Japan,Q873478,Hikawakiyoshi-shimbashi-march6-2017.jpg,Nesnad,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q1141894,Cruachan,group,1992,Ireland,Q2525544,Cruachanguitarists.jpg,Cruachankeith,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q114213152,Luxury Elite,person,,,Q15733887,,,,
Q1142256,Cryptic Slaughter,group,1984,United States,Q932977|Q1995569,,,,
Q114279907,Ana Castela,person,2003,Brazil,Q138617267,2024-01-01 Réveillon Beira Rio às margens do Rio Amazonas 16 (cropped).jpg,Felix Alencar e Maksuel Martins/GEA,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q114285,Francesco De Gregori,person,1972,Italy,Q108297209,Francesco De Gregori.jpg,Iaconianni family,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q1142870,Girlschool,group,1978,United Kingdom,Q370515,Girlschool at Metal Magic 2015 - 19379861854.jpg,Septikphoto,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q1143521,Cult of Luna,group,1999,Sweden,Q98528292|Q41343,"Cult of Luna, Peace and Love 2009.jpg",Calle Eklund/V-wolf,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0
Q1143664,Akina Nakamori,person,1982,Japan,Q1418683|Q107985650,,,,
Q1143704,Mariya Takeuchi,person,1978,Japan,Q11307326,Mariya Takeuchi (cropped).jpg,Kamasami Kong,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en
Q1143750,The Kovenant,group,1992,Norway,Q828243|Q3008122,,,,
Q11439213,Taeko Ōnuki,person,1971,Japan,Q11307326,,,,
Q1144015,Spiritualized,group,1990,United Kingdom,Q236913|Q109077288,Spiritualized08.jpg,Mathias Nielsen,Public domain,
Q1144846,Curren$y,person,2002,United States,Q137441526,Currensy.jpg,thecomeupshow,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q1145,Jean-Philippe Rameau,person,1683,Kingdom of France,Q8361|Q116875252,"Attribué à Joseph Aved, Portrait de Jean-Philippe Rameau (vers 1728) - 001.jpg",Attributed to Joseph Aved / Formerly attributed to Jean-Baptiste-Siméon Chardin,Public domain,
Q1145479,Dissection,group,1989,Sweden,Q2997058|Q2599472,Dissection live1 (cropped).jpg,Shadowgate,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q114562187,Rochy RD,person,2018,Dominican Republic,Q16491869,,,,
Q1145652,Fairport Convention,group,1967,United Kingdom,Q186472|Q2614533|Q649634,Fairport 40th.jpg,Brian Marks,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q114596815,Petre Inspirescu,person,,Romania,Q122474257,,,,
Q114651,Foghat,group,1971,United Kingdom,Q2266376,Foghat on Stage (20710187958).jpg,"Kirt Edblom from Kihei, Hi, United States",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0
Q114654731,Summrs,person,2017,United States,Q116679787|Q111133885,Summrs.jpg,Célestin Denis,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q1146597,Cutty Ranks,person,1980,Jamaica,Q740911,Cutty Ranks 2025 no sunglasses.jpg,comechatwidmi,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q1146675,Insomnium,group,1997,Finland,Q253918,Insomnium John Smith 2019 (5).jpg,WanderingTrad,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q1146899,Deutsch Nepal,person,1991,Sweden,Q756956,Deutsch Nepal Nocturnal Culture Night 10 2015 01.jpg,S. Bollmann,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0
Q1147061,Mr. Bungle,group,1985,United States,Q641357,MrBungle99.JPG,The original uploader was Mr Bungle at English Wikipedia.,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/
Q1147958,Michel Chion,person,1947,France,Q823560,,,,
Q114913075,Autumn,person,2017,United States,Q116679787|Q111133885,,,,
Q1150056,YMCK,group,2003,Japan,Q135637|Q773880,YMCK live.jpg,aon,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q115098502,Babyface Ray,person,2014,United States,Q106839650,Babyface Ray 2022.png,SUPPARAY,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q115099788,Bandmanrill,person,2020,United States,Q115483855|Q124399713,Bandmanrill.png,Talk of the Town,CC BY 3.0,https://creativecommons.org/licenses/by/3.0
Q1151,Hector Berlioz,person,1815,France,Q2737175|Q2028627|Q207591|Q2142754|Q6941842,Berlioz Petit BNF Gallica-crop.jpg,Pierre Petit,Public domain,
Q1153170,Karel Goeyvaerts,person,1923,Belgium,Q3391334,,,,
Q1153310,Gary Clark Jr.,person,1996,United States,Q65937937,"Gary Clark, Jr. 2013.jpg",Alize Tran,CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q1153351,UGK,group,1987,United States,Q1253172|Q8560269|Q136908587,"Bun B's show @ The Loft, Atlanta5.jpg","Dom Brady from Atlanta, Georgia, United States",CC BY 2.0,https://creativecommons.org/licenses/by/2.0
Q115367878,MC Loma e As Gêmeas Lacração,group,2018,Brazil,Q97278139,,,,
Q1154047,DJ Craze,person,1995,United States,Q1046801,DJ Craze.jpg,Alkivar,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5
