wikidata_id,musicbrainz_id,name,parent_wikidata_id,parent_name,level,children_direct,descendants_total,display_rule,epoch_year,origin,group,bpm_min,bpm_max,parent_choice,wikidata_parents_raw,wikipedia_links,featured,family_shape,family_hue
Q109714096,80a85e62-8500-4b02-a5e1-1741b66e8536,forest psytrance,Q622871,psychedelic trance,4,0,0,ring,1998,,,,,single,psychedelic trance,0,,,
Q10286190,0d89844c-d79e-427a-96ef-8117dd2769c5,full-on,Q622871,psychedelic trance,4,1,1,ring,1998,Brazil,,,,single,psychedelic trance,2,,,
Q109714084,0d30c163-53ba-4805-aead-ba209b4eb997,twilight psytrance,Q10286190,full-on,5,0,0,ring,1999,,,,,single,full-on,0,,,
Q2385862,050ec099-b9b5-4f5d-82fa-2238a8c9c650,progressive psytrance,Q622871,psychedelic trance,4,1,1,ring,1998,Europe · United States,,,,single,progressive electronic dance music | psychedelic trance,5,,,
Q109715837,3bf27ab1-32dc-46dd-8512-1cbd3e8bd866,zenonesque,Q2385862,progressive psytrance,5,0,0,ring,1999,,,,,single,progressive psytrance,0,,,
Q1027999,f4dec9c1-abe2-4f3f-adee-5aa8f395d5ce,vocal trance,Q170435,trance,3,0,0,ring,1992,Europe,CLASSIC & UPLIFTING,,,single,trance,14,,,
Q2302695,ec039eb4-e175-44af-82ed-f152349eca35,tech trance,Q170435,trance,3,0,0,ring,1993,Germany,HARD & TECH TRANCE,,,single,trance,13,,,
Q1339027,f32ff972-f3ea-41a4-80ae-650fe317abfc,dream trance,Q170435,trance,3,0,0,ring,1994,Italy,CLASSIC & UPLIFTING,,,single,trance,16,,,
Q5402470,b51565b2-b298-4f43-a775-e974e3ab063b,hard NRG,Q170435,trance,3,0,0,ring,1994,,HARD & TECH TRANCE,,,single,hard dance | trance,3,,,
Q890887,5549175d-c972-4038-b610-57e482c83608,Eurotrance,Q170435,trance,3,1,2,ring,1995,,CLASSIC & UPLIFTING,,,single,music of Europe | trance,14,,,
Q733804,e7e26200-8939-4623-af75-32ba5e04e854,hands up,Q890887,Eurotrance,4,1,1,ring,2001,,,,,single,Eurotrance | hard dance,13,,,
Q132165415,2393533c-f66a-411a-8f77-fe7465d77820,buchiage trance,Q733804,hands up,5,0,0,ring,,,,,,single,hands up | music of Japan,0,,,
Q1136765,13e409d0-fe4a-4dd4-a957-6e06462b085f,uplifting trance,Q170435,trance,3,0,0,ring,1996,,CLASSIC & UPLIFTING,,,single,trance,15,,,
Q108831582,302123f6-aaa4-4dd1-91aa-aeb622536329,big room trance,Q170435,trance,3,0,0,ring,2008,,PSYCHEDELIC & MODERN,,,single,trance,0,,,
Q11877639,cabec35a-16d0-47ff-9c89-398cc481c029,electro trance,Q170435,trance,3,0,0,ring,,,HARD & TECH TRANCE,,,single,trance,1,,,
Q134997891,94eebdb4-b064-4e79-94b6-e4add8fdc784,hi-tech full-on,Q170435,trance,3,0,0,ring,,,PSYCHEDELIC & MODERN,,,single,trance,0,,,
Q139807789,21326c45-a01b-4438-ac08-fed83d87c423,trance 2.0,Q170435,trance,3,0,0,ring,,,PSYCHEDELIC & MODERN,,,single,trance,0,,,
Q388906,3308d0b0-3c7f-45e2-b835-5c2a0d433f02,hardcore,Q851213,electronic dance music,2,19,56,dial,1989,Germany,HARDCORE & HARDSTYLE,,,single,electronic dance music,36,,,
Q1585075,1c5db6d3-9ce6-48c0-9bff-e29f7d7cb1af,breakbeat hardcore,Q388906,hardcore,3,4,27,ring,1989,United Kingdom,BREAKS & DIGITAL,,,auto,breakbeat | hardcore | rave music,15,,,
Q1102161,ea9b6ec3-fc8f-4c55-b2f9-19bd4511a986,jungle,Q1585075,breakbeat hardcore,4,2,23,ring,1987,United Kingdom,,,,override,drum and bass,31,,,
Q2710523,7aae791f-dfff-4910-b133-ba1b9e9c1560,ragga jungle,Q1102161,jungle,5,0,0,ring,1989,United Kingdom,,,,auto,jungle | ragga,9,,,
Q188994,462f9321-6103-49c9-b6db-96219bce6f62,drum and bass,Q1102161,jungle,5,17,21,dial,1992,Jamaica · United Kingdom,,,,override,electronic dance music,48,,,
Q2842043,1e215463-ccf8-413a-b281-bd83ed2246bb,atmospheric drum and bass,Q188994,drum and bass,6,0,0,ring,1991,,LIQUID & ATMOSPHERIC,,,single,intelligent drum and bass,3,,,
Q2121992,4dbca7ea-9bea-4c14-a819-cefa071127fc,drumfunk,Q188994,drum and bass,6,0,0,ring,1994,,LIQUID & ATMOSPHERIC,,,single,drum and bass,9,,,
Q2640307,f4553b2c-ef41-4d1c-ae02-7145202465b8,hardstep,Q188994,drum and bass,6,0,0,ring,1994,Austria,DANCEFLOOR & JUMP-UP,,,single,drum and bass,10,,,
Q9011351,6294b8c8-42d7-4f32-a888-1d77acce495a,jazzstep,Q188994,drum and bass,6,0,0,ring,1994,United Kingdom,LIQUID & ATMOSPHERIC,,,single,intelligent drum and bass,7,,,
Q46649,5766df26-70b6-45ac-a0e2-cf5f4b1fd1ac,jump-up,Q188994,drum and bass,6,0,0,ring,1995,,DANCEFLOOR & JUMP-UP,,,single,drum and bass,11,,,
Q1335569,de706214-32bb-4b52-9bb4-463aec11bcd3,techstep,Q188994,drum and bass,6,0,0,ring,1995,United Kingdom,DARK & TECHNICAL,,,single,drum and bass,15,,,
Q1166321,8a51f0fd-1c24-4938-8e6a-e70c6e95b629,darkstep,Q188994,drum and bass,6,2,2,ring,1997,United Kingdom · United States,DARK & TECHNICAL,,,single,drum and bass,14,,,
Q108716407,c3c86aa0-cd5a-4fcc-9c35-179415787b6c,skullstep,Q1166321,darkstep,7,0,0,ring,2005,,,,,single,darkstep,0,,,
Q11830421,a9417ed2-3276-4b0f-b5b3-33f88d33c5fc,crossbreed,Q1166321,darkstep,7,0,0,ring,2006,,,,,auto,darkstep | hardcore,2,,,
Q2082572,f1eaf2fd-46de-4ee3-81b8-5c064a33ce82,liquid drum and bass,Q188994,drum and bass,6,0,0,ring,1998,United Kingdom,LIQUID & ATMOSPHERIC,,,single,drum and bass,17,,,
Q967654,9094f251-8379-4ced-9541-a1c91045c327,neurofunk,Q188994,drum and bass,6,0,0,ring,1998,,DARK & TECHNICAL,,,single,drum and bass,18,,,
Q3179786,ea1dbc68-c880-4487-8656-6c273acb948e,sambass,Q188994,drum and bass,6,0,0,ring,2001,Brazil,DANCEFLOOR & JUMP-UP,,,single,drum and bass,8,,,
Q646165,63d216d7-1a9a-4863-87f8-906541de801a,trancestep,Q188994,drum and bass,6,0,0,ring,2001,,DARK & TECHNICAL,,,single,drum and bass,4,,,
Q107332291,5af8f19f-ea20-44cb-b6a3-05d5ed8b19a9,dancefloor drum and bass,Q188994,drum and bass,6,0,0,ring,2004,,DANCEFLOOR & JUMP-UP,,,single,drum and bass,0,,,
Q10268931,49f3843a-2a29-4f37-9053-3cc5a3e545b7,dubwise drum and bass,Q188994,drum and bass,6,0,0,ring,2004,,DANCEFLOOR & JUMP-UP,,,single,drum and bass,1,,,
Q106404300,8f910197-1389-4924-8428-64d9b6e2905f,minimal drum and bass,Q188994,drum and bass,6,2,2,ring,2007,,LIQUID & ATMOSPHERIC,,,single,drum and bass | minimal EDM,0,,,
Q135437342,ba7ff630-3168-4b9e-9d05-094943af8d50,microfunk,Q106404300,minimal drum and bass,7,0,0,ring,2008,Russia,,,,single,minimal drum and bass,0,,,
Q135553474,a0dd9bdd-ee29-4b68-8a4d-f6f308074538,autonomic,Q106404300,minimal drum and bass,7,0,0,ring,,,,,,single,minimal drum and bass,0,,,
Q107010574,c37219bd-6d4d-464a-accb-fe70c767dcb7,halftime,Q188994,drum and bass,6,0,0,ring,2011,,DARK & TECHNICAL,,,single,drum and bass,0,,,
Q111804002,dd674bd2-6bff-4d94-8aa2-8f6d30fdfcd2,deep drum and bass,Q188994,drum and bass,6,0,0,ring,,,LIQUID & ATMOSPHERIC,,,single,drum and bass,0,,,
Q4181927,995834dd-a1a0-4514-ae51-8af2be62f1d1,technoid,Q188994,drum and bass,6,0,0,ring,,,DARK & TECHNICAL,,,single,drum and bass,3,,,
Q11693017,74e08062-3737-4744-9177-873d8c1eb6ac,darkcore,Q1585075,breakbeat hardcore,4,0,0,ring,1992,United Kingdom,,,,single,breakbeat hardcore,10,,,
Q4177625,6573896e-5e5e-48d9-b030-4cf95e7ac861,hardcore breaks,Q1585075,breakbeat hardcore,4,0,0,ring,2000,,,,,single,breakbeat hardcore,2,,,
Q140528499,4baf9f91-5d11-48cc-b1ca-735bdd3683d8,jungle techno,Q1585075,breakbeat hardcore,4,0,0,ring,,,,,,single,breakbeat hardcore,0,,,
Q1191299,e4ba3fa5-5256-4f87-981a-1239e05acab0,industrial hardcore,Q388906,hardcore,3,0,0,ring,1990,,SCENES & OFFSHOOTS,,,auto,hardcore | post-industrial music,8,,,
Q341396,4bcbf8f0-e8bc-403c-93d4-cf2b4385cecd,acidcore,Q388906,hardcore,3,0,0,ring,1991,Belgium · Netherlands,BREAKS & DIGITAL,,,single,acid | hardcore,3,,,
Q56580,6d12e828-40a5-4ebc-a5b0-aa5506e2efd0,digital hardcore,Q388906,hardcore,3,0,0,ring,1992,Germany,BREAKS & DIGITAL,,,auto,hardcore | punk music,16,,,
Q820049,2f2118d7-315b-4241-bf40-d5d6ca11348d,gabber,Q388906,hardcore,3,1,1,ring,1992,Netherlands,GABBER & MAINSTREAM,,,single,hardcore,25,,,
Q1983750,5b4f9d07-d830-4ee6-8cbb-7e0dccfb7eb0,mainstream hardcore,Q820049,gabber,4,0,0,ring,1996,,,,,single,gabber | hard dance,9,,,
Q339906,bd477a3e-9235-4597-9ce5-3caa994baef7,happy hardcore,Q388906,hardcore,3,2,3,ring,1992,Germany · Netherlands · United Kingdom,GABBER & MAINSTREAM,,,single,hardcore,26,,,
Q3066180,6804f401-50a8-4e7a-9094-278c80c2ebed,bouncy techno,Q339906,happy hardcore,4,0,0,ring,1992,Scotland · United Kingdom,,,,auto,happy hardcore | rave music,5,,,
Q2374619,45cac621-cb2d-49a9-90b8-0472b8fbd864,UK hardcore,Q339906,happy hardcore,4,1,1,ring,1993,United Kingdom,,,,single,happy hardcore | hard dance,8,,,
Q117750973,c10156a4-aa7c-4e81-b520-9b3ce13f2cd1,powerstomp,Q2374619,UK hardcore,5,0,0,ring,,,,,,single,UK hardcore,0,,,
Q1242484,4bd9ad1b-ed76-4c68-a1ca-bf6025d675fb,doomcore,Q388906,hardcore,3,0,0,ring,1993,,SPEED & EXTREME,,,single,hardcore,4,,,
Q903735,8aad8a03-be38-48e4-aa43-5ca0f826c569,breakcore,Q388906,hardcore,3,3,3,ring,1994,Germany · Netherlands · United Kingdom,BREAKS & DIGITAL,,,single,hardcore,24,,,
Q1275972,41603984-87fd-47e7-ad57-64839a277c55,raggacore,Q903735,breakcore,4,0,0,ring,1998,,,,,single,breakcore,7,,,
Q109322851,a3e44ca3-7e7c-48fb-bd92-965fe144aabc,mashcore,Q903735,breakcore,4,0,0,ring,2003,,,,,single,breakcore,0,,,
Q5978495,73c6290f-e5fb-4e92-889a-5de98ac2a73f,lolicore,Q903735,breakcore,4,0,0,ring,2004,,,,,single,breakcore,3,,,
Q848457,03544ca7-48ef-449b-abed-67aebdcd8120,speedcore,Q388906,hardcore,3,2,2,ring,1994,,SPEED & EXTREME,,,single,hardcore,23,,,
Q3062629,6d588e79-30b0-4f8c-9924-d4a951d60aef,extratone,Q848457,speedcore,4,0,0,ring,2006,,,,,single,speedcore,4,,,
Q11312853,dfef6183-73cc-4ff1-a78c-6200a57c21c7,splittercore,Q848457,speedcore,4,0,0,ring,2007,,,,,single,speedcore,2,,,
Q2181965,0d7ed299-9a8b-4819-ba00-9a188a8f57e8,freeform hardcore,Q388906,hardcore,3,0,0,ring,1995,United Kingdom,SCENES & OFFSHOOTS,,,single,hardcore,7,,,
Q1265050,8a757534-0928-434c-accd-6be5517c1af3,terrorcore,Q388906,hardcore,3,0,0,ring,1995,Netherlands,SPEED & EXTREME,,,single,hardcore,12,,,
Q1455487,f372ab9d-3ea6-4975-93d2-a91c421b29a7,Frenchcore,Q388906,hardcore,3,0,0,ring,1997,France,GABBER & MAINSTREAM,,,single,hardcore,14,,,
Q106594174,a0b5aaea-8535-4869-a6be-5dd57c9eaadc,uptempo hardcore,Q388906,hardcore,3,0,0,ring,2008,,GABBER & MAINSTREAM,,,single,hard dance | hardcore,2,,,
Q125854043,7d22c459-5f2e-4443-b383-518c03aa990c,amigacore,Q388906,hardcore,3,0,0,ring,,,BREAKS & DIGITAL,,,auto,hardcore | tracker music,0,,,
Q123543092,011feba0-d7a5-4441-bb28-5ce3b16aaa11,darkcore,Q388906,hardcore,3,0,0,ring,,Netherlands,SPEED & EXTREME,,,single,hardcore,1,,,
Q122839839,3cc5d085-84ce-4e62-8cd0-392163a34cb1,deathchant hardcore,Q388906,hardcore,3,0,0,ring,,,SPEED & EXTREME,,,single,hardcore,0,,,
Q136696186,17fa1ba8-3731-46d6-8467-df41dfdd5cf8,frapcore,Q388906,hardcore,3,0,0,ring,,,SCENES & OFFSHOOTS,,,single,hardcore,0,,,
Q140716476,daf32434-30c9-4f25-8e5e-5f434dfe2016,hard renaissance,Q388906,hardcore,3,0,0,ring,,,GABBER & MAINSTREAM,,,auto,Japanese artcore | hardcore,0,,,
Q3098078,aa068134-d667-4f9b-a7a2-07a5fafe51c1,J-core,Q388906,hardcore,3,1,1,ring,,Japan,SCENES & OFFSHOOTS,,,single,Dōjin music | hardcore,10,,,
Q113621229,ce119355-b6b5-40eb-adad-538a1f6a6ad4,future core,Q3098078,J-core,4,0,0,ring,,,,,,auto,J-core | UK hardcore | kawaii future bass,0,,,
Q30902501,d8cd64c6-5b28-47e1-a9a2-8766c5388a2a,tecnorumba,Q851213,electronic dance music,2,0,0,ring,1989,Spain,GLOBAL CLUB > LATIN CLUB,,,auto,dance-pop | electronic dance music | music of Spain,2,,,
Q108297187,6f5d9680-2932-4901-b88b-60c2e7e3f814,balani show,Q851213,electronic dance music,2,0,0,ring,1990,,GLOBAL CLUB > AFRICAN CLUB,,,single,electronic dance music | music of West Africa,1,,,
Q22909461,b3d3eddf-092e-482c-8d77-63dee15ad982,toytown techno,Q851213,electronic dance music,2,0,0,ring,1990,,HOUSE & TECHNO,,,single,electronic dance music,3,,,
Q660984,8eb583f1-4fd7-460c-8246-dcdccc0e3ef9,intelligent dance music,Q851213,electronic dance music,2,1,1,ring,1992,United Kingdom,CLUB & BREAKS > BREAKBEAT & JUNGLE,,,single,electronic dance music,31,,,
Q1259016,6732427a-0d04-4a15-b9e5-b4b5b9532f8f,drill and bass,Q660984,intelligent dance music,3,0,0,ring,1995,,,,,single,intelligent dance music,13,,,
Q2406633,cf9daa9d-74e2-4eff-b0eb-7269bbca6501,broken beat,Q851213,electronic dance music,2,0,0,ring,1993,United Kingdom,CLUB & BREAKS > BREAKBEAT & JUNGLE,,,auto,electronic dance music | electronica,7,,,
Q1165777,95c57cd7-7fb8-4405-ade1-775c2d27e54e,UK garage,Q851213,electronic dance music,2,6,6,ring,1993,United Kingdom,CLUB & BREAKS > UK & US CLUB,,,single,electronic dance music,28,,,
Q780517,59c7776f-fd87-4cfb-a7a5-9fe66ec02b1b,speed garage,Q1165777,UK garage,3,0,0,ring,1994,United Kingdom,,,,auto,UK garage | house music,11,,,
Q1751409,db325bd7-ae64-40bd-966a-a3af3cef8bb9,2-step garage,Q1165777,UK garage,3,0,0,ring,1998,United Kingdom,,,,single,UK garage,13,,,
Q1987980,e98e563c-afaa-4e38-9fc8-c46a35c98b9d,breakstep,Q1165777,UK garage,3,0,0,ring,1998,United Kingdom,,,,single,UK garage,7,,,
Q4846346,8ae6fbbe-2dd0-432e-a176-6678f48dffb4,bassline,Q1165777,UK garage,3,0,0,ring,1999,,,,,single,UK garage | bass music (EDM),11,,,
Q5510816,ad6d7f8d-2224-4708-8a00-0fdd838d4676,future garage,Q1165777,UK garage,3,0,0,ring,2005,United Kingdom,,,,single,UK garage,7,,,
Q139488139,77aa0d65-8295-469c-a428-92c9055c6ea3,dark garage,Q1165777,UK garage,3,0,0,ring,,,,,,single,UK garage,0,,,
Q602561,9b1af4d0-2196-43d4-bbca-845a2e02d962,electro swing,Q851213,electronic dance music,2,0,0,ring,1994,,RETRO & EURODANCE > ELECTRO & BODY MUSIC,,,single,electronic dance music,19,,,
Q106520965,f6412203-84a7-45db-9245-c4d57c36515c,nerdcore techno,Q851213,electronic dance music,2,0,0,ring,1994,,HOUSE & TECHNO,,,single,electronic dance music,0,,,
Q106876075,d58c4439-f191-4344-80b9-f8887db4485f,bubbling,Q851213,electronic dance music,2,0,0,ring,1995,Dutch Caribbean,CLUB & BREAKS > UK & US CLUB,,,auto,dancehall | electronic dance music,2,,,
Q861823,cae57e98-c939-4b0e-ae49-8e0cb1bdc91d,electroclash,Q851213,electronic dance music,2,0,0,ring,1995,,RETRO & EURODANCE > ELECTRO & BODY MUSIC,,,single,electronic dance music,26,,,
Q5466607,405b97cf-e1d9-48aa-97cd-53212730589c,footwork,Q851213,electronic dance music,2,1,1,ring,1997,United States,CLUB & BREAKS > BREAKBEAT & JUNGLE,,,single,bass music (EDM),9,,,
Q110967939,a5b58e91-7764-4aa5-9609-4ce61cd0ddfd,footwork jungle,Q5466607,footwork,3,0,0,ring,2011,,,,,auto,drum and bass | footwork,0,,,
Q223840,4a74a604-f702-424c-984f-93c5b04360ea,hardstyle,Q851213,electronic dance music,2,6,8,ring,1998,Europe,HARDCORE & HARDSTYLE,,,single,hard dance,35,,,
Q108297238,be5b703a-2544-4df4-b5d9-1c5c3a8d8edb,euphoric hardstyle,Q223840,hardstyle,3,0,0,ring,2008,,,,,single,hardstyle,0,,,
Q21000514,0b81f6b8-dfa3-41c8-9e3f-a21ad44e1011,rawstyle,Q223840,hardstyle,3,2,2,ring,2008,,,,,single,hardstyle,3,,,
Q114594005,f550f264-0683-4999-b99d-5dfc67b7adff,rawphoric,Q21000514,rawstyle,4,0,0,ring,2016,,,,,single,rawstyle,0,,,
Q139567721,dbfb70cb-c515-4c6a-be5e-90658444b102,xtra raw,Q21000514,rawstyle,4,0,0,ring,,,,,,single,rawstyle,0,,,
Q2428625,1954b2c1-2a6c-4d3c-8256-ae0343c1b7ba,dubstyle,Q223840,hardstyle,3,0,0,ring,2010,United Kingdom,,,,single,hardstyle,2,,,
Q114743580,9a6666cb-9816-4ab4-acf6-0e91030339be,psystyle,Q223840,hardstyle,3,0,0,ring,2015,,,,,single,hardstyle,0,,,
Q2611143,e967b751-d919-445d-93f7-2902168cbe31,early hardstyle,Q223840,hardstyle,3,0,0,ring,,,,,,single,hardstyle,1,,,
Q136206123,573829f4-9caf-456e-a383-33fda8aa5d9a,nustyle,Q223840,hardstyle,3,0,0,ring,,,,,,single,hardstyle,0,,,
Q11332204,c81d4b3d-e4cd-426c-b5c9-b175d81f81aa,funkot,Q851213,electronic dance music,2,0,0,ring,1999,,GLOBAL CLUB > ASIAN CLUB,,,single,electronic dance music,4,,,
Q1191544,8134acbd-8822-4042-8e17-276599a3a843,kuduro,Q851213,electronic dance music,2,1,1,ring,1999,Angola,GLOBAL CLUB > AFRICAN CLUB,,,single,electronic dance music | music of Central Africa,18,,,
Q108297194,9889899e-cd71-49cd-aa54-b908084345a2,batida,Q1191544,kuduro,3,0,0,ring,1980,,,,,single,kuduro,0,,,
Q1243254,8d4fc5b0-f1b2-4784-9db8-cc37bb7a151a,lento violento,Q851213,electronic dance music,2,0,0,ring,1999,Italy,HARDCORE & HARDSTYLE,,,single,hard dance,10,,,
Q382343,d41531c8-99c2-4c3c-981d-4ee22ddb9a6f,Nortec,Q851213,electronic dance music,2,0,0,ring,1999,,GLOBAL CLUB > LATIN CLUB,,,single,electronic dance music,5,,,
Q513357,9d966bd4-89d5-4d6a-a408-eeb8c300c426,coupé-décalé,Q851213,electronic dance music,2,0,0,ring,2000,France,GLOBAL CLUB > AFRICAN CLUB,,,auto,electronic dance music | zouglou,9,,,
Q362515,b4d22964-4640-474e-a86a-0bdac986ca87,electrotango,Q851213,electronic dance music,2,0,0,ring,2000,,GLOBAL CLUB > LATIN CLUB,,,single,electronic dance music,7,,,
Q7844612,7d0d95f7-eb36-4ec9-9492-0c0d51a6c2b8,tribal guarachero,Q851213,electronic dance music,2,0,0,ring,2000,,GLOBAL CLUB > LATIN CLUB,,,auto,Latin electronic music | electronic dance music,3,,,
Q20474,1b50083b-1afa-4778-82c8-548b309af783,dubstep,Q851213,electronic dance music,2,6,15,ring,2001,United Kingdom,BASS MUSIC > DUBSTEP & BASS > DUBSTEP & GRIME,,,single,bass music (EDM),50,,,
Q109335331,f7156de7-0602-4f5c-ac72-284119e85dad,dungeon sound,Q20474,dubstep,3,0,0,ring,2006,,,,,single,dubstep,0,,,
Q118798959,d861508b-f667-49bf-abaf-02d1587ec902,tearout dubstep,Q20474,dubstep,3,0,0,ring,2006,,,,,single,dubstep,0,,,
Q20903,1dfc0cd3-bf39-4240-9265-96ced154425a,brostep,Q20474,dubstep,3,6,9,ring,2007,United States,,,,single,dubstep,8,,,
Q24876318,685717fe-3d0d-4d99-a4bf-1b9d89112de2,drumstep,Q20903,brostep,4,0,0,ring,2007,,,,,auto,brostep | drum and bass,2,,,
Q106528420,bd728f00-d740-463c-a420-4f05917beb79,deathstep,Q20903,brostep,4,1,1,ring,2010,,,,,single,brostep,0,,,
Q109713720,81003386-f8ee-4c22-af5d-ae3514afbc8b,minatory,Q106528420,deathstep,5,0,0,ring,2015,,,,,single,deathstep,0,,,
Q65065491,e07f0fb2-8a7d-4436-8745-b8d26f9a2d6f,riddim,Q20903,brostep,4,2,2,ring,2010,England,,,,single,brostep | dubstep,4,,,
Q115690999,c2cab551-1017-4ace-8ad0-f36b7c089875,future riddim,Q65065491,riddim,5,0,0,ring,2019,,,,,single,riddim,0,,,
Q136539124,9fa9b59a-43cd-42d5-bdc5-af4be786d9b3,liquid riddim,Q65065491,riddim,5,0,0,ring,,,,,,single,riddim,0,,,
Q108197774,6352a404-ef81-4b5a-afad-299606027903,colour bass,Q20903,brostep,4,0,0,ring,2014,,,,,single,brostep,1,,,
Q119259589,bf44ad8f-47be-4bcc-b577-ba2268160cd1,tearout brostep,Q20903,brostep,4,0,0,ring,2015,,,,,single,brostep,0,,,
Q123421084,700eb336-affc-4151-849f-749ecb8e4411,briddim,Q20903,brostep,4,0,0,ring,,,,,,single,brostep,0,,,
Q98528158,c2d62074-781e-4e00-8c80-4be8147a7d4a,purple sound,Q20474,dubstep,3,0,0,ring,2007,,,,,single,dubstep,0,,,
Q2963621,5bc51167-b526-4c78-948b-6e4b3f003b75,chillstep,Q20474,dubstep,3,0,0,ring,2009,,,,,single,dubstep,5,,,
Q106404229,3b3a9490-18bf-437b-970a-cb4b31bd4099,melodic dubstep,Q20474,dubstep,3,0,0,ring,2010,,,,,single,dubstep,0,,,
Q1166726,51cfaac4-6696-480b-8f1b-27cfc789109c,grime,Q851213,electronic dance music,2,2,2,ring,2001,United Kingdom,BASS MUSIC > DUBSTEP & BASS > DUBSTEP & GRIME,,,auto,electronic dance music | rapping,33,,,
Q106654239,1a13716e-77cd-4bb3-a0e1-1832a53b1a1b,weightless,Q1166726,grime,3,0,0,ring,2011,,,,,single,grime,0,,,
Q123009321,96fc9d7f-0406-4575-ab4d-37f705b1097d,neo-grime,Q1166726,grime,3,0,0,ring,,,,,,auto,grime | wave,0,,,
Q4965901,526c7a1e-d9da-4050-a567-be44c3cf1066,Jersey club,Q851213,electronic dance music,2,0,0,ring,2002,United States,CLUB & BREAKS > UK & US CLUB,,,single,East Coast club,11,,,
Q111442385,a9207ed8-8173-420d-a8d7-5add746d7304,Japanese artcore,Q851213,electronic dance music,2,0,0,ring,2003,,BASS MUSIC > TRAP & HYPERPOP,,,single,electronic dance music,2,,,
Q888137,f3bab7c4-d649-4738-8a9a-d3874650c485,skweee,Q851213,electronic dance music,2,0,0,ring,2005,Finland · Sweden,BASS MUSIC > DUBSTEP & BASS > GLITCH & WONKY,,,single,electronic dance music,10,,,
Q140369806,0e03f72d-0423-4ed1-ab6c-51d5fa3e1bcd,outrun,Q851213,electronic dance music,2,0,0,ring,2006,,RETRO & EURODANCE > SYNTH REVIVAL,,,auto,electronic dance music | synthwave,0,,,
Q9364028,31ec78f2-15c9-464b-a9e4-19e531028544,UK funky,Q851213,electronic dance music,2,0,0,ring,2006,,CLUB & BREAKS > BREAKBEAT & JUNGLE,,,single,electronic dance music,7,,,
Q1136045,449e7cdf-0d7e-46aa-852d-96d81078abf3,wonky,Q851213,electronic dance music,2,1,1,ring,2006,,BASS MUSIC > DUBSTEP & BASS > GLITCH & WONKY,,,single,electronic dance music,6,,,
Q123922710,b50429c4-e790-4689-a5be-12b9591f51d0,aquacrunk,Q1136045,wonky,3,0,0,ring,,,,,,single,wonky,0,,,
Q106514601,31880ede-b5a4-48c0-b15a-dddc030d25c2,glitch hop (EDM),Q851213,electronic dance music,2,2,2,ring,2007,,BASS MUSIC > DUBSTEP & BASS > GLITCH & WONKY,,,single,electronic dance music,0,,,
Q18432631,669f7533-2739-48a7-a46c-d67bf3295dd5,neurohop,Q106514601,glitch hop (EDM),3,0,0,ring,2009,,,,,single,glitch hop (EDM),1,,,
Q120715859,beec7d20-9f7b-4a7b-a68b-e924d4d21971,ghetto funk,Q106514601,glitch hop (EDM),3,0,0,ring,,,,,,single,glitch hop (EDM),0,,,
Q106594102,c03e5faa-1ec3-463d-95d5-96a550189510,Philly club,Q851213,electronic dance music,2,0,0,ring,2007,,CLUB & BREAKS > UK & US CLUB,,,single,East Coast club,0,,,
Q17146868,5a26133b-487a-4698-82b8-19c0efb827a3,shangaan electro,Q851213,electronic dance music,2,0,0,ring,2007,South Africa,GLOBAL CLUB > AFRICAN CLUB,,,single,electronic dance music,2,,,
Q19358266,904c0b6b-8008-4feb-9410-4ed61c7ce07a,electro latino,Q851213,electronic dance music,2,0,0,ring,2008,,GLOBAL CLUB > LATIN CLUB,,,auto,Latin electronic music | electronic dance music | electronic pop,1,,,
Q100922002,7321525e-30a2-441e-aeb1-549f47f6a26f,budots,Q851213,electronic dance music,2,0,0,ring,2009,,GLOBAL CLUB > ASIAN CLUB,,,single,electronic dance music,4,,,
